,latitude,longitude,distance_to_n,neighbour,borocode
101124,40.6729,-73.9822,0.000104181057815,806031,3
101125,40.7565,-73.9973,9.06790729191e-05,567606,j
101126,40.7203,-73.9549,0.000137419252335,47779,3
101131,40.7562,-73.9968,1.56655617448e-05,148892,j
101132,40.6828,-73.9525,8.51420129649e-05,495008,3
101140,40.7593,-73.9959,0.0002090449751,523094,j
101142,40.7369,-73.979,0.000213270621431,657463,1
101143,40.8242,-73.9527,5.22608972265e-05,558106,j
101144,40.7835,-73.9827,9.57825611812e-05,880500,1
101146,40.8226,-73.9527,9.09031739044e-05,154130,j
101147,40.7803,-73.9496,8.68839056039e-05,439048,1
101149,40.7074,-74.0069,0.000108312869996,873174,1
101150,40.7612,-73.9978,3.42691705372e-05,751378,j
101151,40.8221,-73.9538,0.000142529649294,378794,j
101154,40.7787,-73.9453,3.54056496249e-05,248764,1
101155,40.7695,-73.9603,5.23990912061e-05,710458,1
101159,40.6814,-73.9485,5.58444328118e-05,715753,3
101160,40.8441,-73.8292,5.16784094013e-05,423469,2
101163,40.7716,-73.9506,0.000174320899091,208342,1
101164,40.7988,-73.9356,2.90276227945e-05,873328,1
101167,40.7404,-73.9795,4.80519040599e-05,559617,1
101168,40.7466,-73.9788,0.000153162667808,869450,1
101172,40.7716,-73.9506,0.000174320899091,208342,1
101174,40.724,-73.9828,7.60116767976e-05,451277,1
101175,40.7963,-73.9625,0.000142991819003,545832,1
101178,40.7369,-73.979,0.000213270621431,657463,1
10118,40.6769,-73.9249,0.000101031645666,145385,3
101180,40.7571,-73.9673,0.000144620236189,683534,1
101181,40.6853,-73.913,0.000111776039946,654439,3
101182,40.7505,-74.0022,0.000130545806797,346201,j
101188,40.7225,-73.9925,6.74496051659e-05,103619,1
10119,40.7491,-73.9789,0.000132677886124,751645,1
101191,40.8234,-73.9457,0.000257575452058,297131,j
101194,40.7902,-73.9678,0.000330558265256,46742,1
101196,40.7998,-73.9609,7.48867742403e-05,372703,1
101199,40.7815,-73.9528,3.77198133182e-05,46660,1
10120,40.6889,-73.9576,0.000128467381825,531646,3
101206,40.7711,-73.9564,6.09322380451e-05,158770,1
101209,40.7391,-73.9964,0.000114969350481,300512,1
101211,40.7594,-73.9712,2.66427027042e-05,457477,1
101212,40.6258,-73.9415,0.000176632076855,924803,3
101213,40.7423,-73.981,0.000131734370872,916912,1
101214,40.7562,-73.9968,1.56655617448e-05,148892,j
101215,40.6754,-73.9182,0.000144611370527,359429,3
101217,40.7609,-73.986,0.000120937989134,935646,1
101225,40.7611,-73.9989,0.000207696223856,488787,j
101228,40.8163,-73.9416,0.000104161395335,675448,j
101230,40.7118,-73.8258,6.76898208985e-05,341585,4
101232,40.7075,-74.0043,4.39595892277e-05,701749,1
101239,40.7704,-73.9566,4.99301028557e-05,565992,1
10124,40.7726,-73.926,0.000111779013969,130205,4
101240,40.7637,-73.9635,9.94407832137e-05,491863,1
101246,40.753,-73.9958,2.70795016107e-05,424982,j
101247,40.7111,-74.0055,6.72257832604e-05,396712,1
101248,40.7334,-74.0047,1.21431737773e-05,628077,1
101249,40.7277,-73.9833,7.22634572695e-05,505755,1
10125,40.7817,-73.9824,0.000114336039162,177554,1
101252,40.73,-73.9804,6.45957540366e-05,347247,1
101254,40.7592,-73.9948,2.60155590177e-05,192575,j
101255,40.7473,-73.9736,0.000168057079936,13543,1
101258,40.7239,-73.9947,6.26282123563e-05,71703,1
101263,40.6913,-73.9825,4.45161291892e-05,318722,3
101266,40.7984,-73.9682,0.000144436663888,291002,1
101267,40.7718,-73.9829,0.000373677647179,766364,1
101268,40.7074,-74.0069,0.000108312869996,873174,1
101269,40.7547,-73.981,0.000172043374327,940021,1
101270,40.7834,-73.9834,3.18256260325e-05,560105,1
101273,40.7596,-73.9926,0.000180621818347,665824,j
101275,40.8676,-73.8952,0.000268649860703,475205,2
101276,40.6963,-73.9239,0.000114322031077,74623,3
101277,40.7307,-73.9837,0.000112399189903,379510,1
101280,40.7481,-73.9771,0.000198968341716,9193,1
101282,40.7283,-73.9875,0.000105165137575,872316,1
101283,40.7553,-73.9955,0.000170242032006,207403,j
101285,40.7177,-73.9984,5.89248085432e-05,913883,1
101287,40.6402,-73.9567,3.80177298108e-05,820027,3
10129,40.8514,-73.9347,9.1352038297e-05,15786,1
101290,40.7568,-73.9982,8.99054681735e-05,225579,j
101294,40.7072,-73.967,2.5816271438e-05,812304,3
101300,40.7064,-74.01,0.000175034555139,842268,1
101301,40.7783,-73.9804,3.54475630029e-05,339417,1
101303,40.8087,-73.9598,0.000168792332311,600275,j
101305,40.7747,-73.9506,2.88294018994e-05,877720,1
101307,40.7632,-73.9907,9.46208143804e-05,622203,j
101308,40.706,-74.0086,6.91504296216e-06,443305,1
10131,40.7923,-73.9771,0.000260943422691,680815,1
101310,40.7286,-73.8487,0.000263015204587,199119,4
101311,40.7739,-73.9528,9.38953667019e-05,879316,1
101312,40.7067,-74.0072,0.000179132298243,319529,1
101313,40.7688,-73.9576,0.000185689988196,34619,1
101315,40.7606,-73.9963,0.00014579090273,401944,j
101316,40.7802,-73.9444,4.8606977068e-05,263336,1
101317,40.7067,-74.0101,9.32078203309e-05,865223,1
101318,40.7767,-73.9456,0.000176422658722,318033,1
101323,40.7297,-73.9794,0.000175434841759,167178,1
101325,40.7796,-73.9528,8.17247990318e-05,829442,1
101326,40.7613,-73.9998,0.000361699954443,127452,j
101333,40.6764,-73.9578,3.66233543425e-05,31023,3
101334,40.7367,-74.0014,5.42074808492e-05,426713,1
101337,40.7255,-73.9798,0.00012938547528,171852,1
101339,40.708,-74.0149,0.000233810538244,164340,1
101341,40.7296,-73.9999,1.05671024411e-05,738091,1
101344,40.7376,-73.9938,7.93515390655e-05,352836,1
101346,40.7998,-73.9596,0.000150075481288,235836,1
101349,40.7959,-73.9742,6.67615867214e-05,99817,1
101350,40.7379,-73.9728,0.000122564096353,73503,1
101351,40.7773,-73.9478,9.43589071549e-05,864645,1
101354,40.764,-73.9819,9.68873862691e-05,14886,1
101355,40.7749,-73.9532,8.87895960344e-05,337176,1
101356,40.7447,-73.9782,3.06414709291e-05,909137,1
101357,40.7225,-73.9925,6.74496051659e-05,103619,1
101358,40.7951,-73.9676,0.000280411833918,174640,1
101359,40.7074,-74.0122,3.65249631937e-05,608249,1
10136,40.7436,-73.9727,4.94544011795e-05,834665,1
101361,40.7983,-73.9416,7.0347723478e-05,41957,1
101363,40.7604,-73.987,1.52844765646e-05,149976,1
101367,40.7481,-73.9748,0.000160521971327,27258,1
10137,40.7456,-73.9797,4.49659006822e-05,324726,1
101373,40.7344,-74.001,6.24109084177e-05,109306,1
101374,40.7465,-73.9767,0.000173584614015,830256,1
101375,40.7401,-73.9887,7.28640972841e-05,493330,1
101377,40.7766,-73.9452,0.000103945747838,812587,1
101379,40.7272,-73.9801,0.000141181656335,130893,1
10138,40.7634,-73.9638,0.000115065880881,483220,1
101380,40.7401,-73.9815,0.000163541396532,892796,1
101386,40.7461,-73.9776,3.51398879177e-05,560094,1
101387,40.6821,-73.9801,1.94651393368e-05,390945,3
101389,40.7265,-73.9851,0.000104572445688,625868,1
10139,40.7756,-73.9846,0.000193561024294,769013,1
101392,40.661,-73.9812,8.92607691969e-05,732658,3
101396,40.7657,-73.8194,5.01134145465e-05,529884,4
101401,40.841,-73.952,0.00573173710339,662884,j
101404,40.8276,-73.9413,0.000125941506851,782679,j
101407,40.7286,-73.9849,8.57951885872e-05,697262,1
101408,40.6978,-73.9838,0.000104799367928,26026,3
101413,40.7441,-73.9964,0.000134755221242,900686,1
101416,40.7239,-73.9901,3.38351965589e-05,414166,1
101417,40.6775,-73.9507,0.000100644179213,554453,3
101420,40.7673,-73.968,0.000104259697859,762869,1
101421,40.7866,-73.9731,0.000113772955883,395579,1
101422,40.7622,-73.9495,0.000139042536024,372836,1
101423,40.7448,-73.9784,0.0001158485519,448014,1
101425,40.7993,-73.9689,0.000141695239848,813110,1
10143,40.7059,-73.8928,0.000127266389428,123008,4
101433,40.7074,-74.0076,0.000123919965917,763784,1
10144,40.7696,-73.9567,0.00010532255373,254596,1
101440,40.7297,-73.9999,8.38919494232e-05,3933,1
101442,40.73,-73.9864,3.41136326166e-05,548128,1
101452,40.7562,-73.9968,1.56655617448e-05,148892,j
101454,40.7128,-74.0059,0.000901401091202,697633,1
101457,40.7354,-74.0056,0.00011553727001,153977,1
10146,40.7506,-73.9713,8.74928265235e-05,15310,1
101461,40.7152,-73.9564,0.000184026798596,230299,3
101467,40.737,-73.9803,0.000127462435758,815789,1
101469,40.7382,-73.9918,4.20296369002e-05,342795,1
101472,40.7506,-73.9979,4.11361554434e-05,255000,j
101473,40.7768,-73.9457,0.000128216479592,690498,1
101474,40.7461,-73.9757,0.000214108469681,258018,1
101476,40.7327,-73.9933,0.000153958287468,179242,1
10148,40.7194,-73.9964,4.3706408647e-05,531935,1
101484,40.7254,-73.9873,8.57088662985e-06,731826,1
101485,40.7334,-74.0047,1.21431737773e-05,628077,1
101486,40.6923,-73.905,6.31214995206e-05,541118,3
101496,40.7316,-73.9839,0.000132102748228,820826,1
101497,40.7705,-73.9503,4.62934555425e-05,570543,1
101498,40.7758,-73.9566,3.18139157162e-05,231805,1
101499,40.7467,-73.9778,0.000128507850337,502101,1
1015,40.7056,-74.0162,4.5963730205e-05,937758,1
10150,40.7967,-73.9485,0.000152673905682,102945,1
101501,40.7801,-73.9544,0.000109025526394,902600,1
101503,40.7301,-73.9942,5.66219121224e-05,792949,1
101509,40.7442,-73.8925,0.00049698401292,928912,4
10151,40.8618,-73.9268,8.8496650774e-05,81644,1
101510,40.7233,-73.9915,9.40837212207e-05,83793,1
101511,40.7702,-73.964,8.83874082516e-05,69360,1
101518,40.7522,-74.0042,0.000148873334926,169839,j
101520,40.8021,-73.945,0.000166385800695,334744,1
101523,40.7765,-73.9571,0.000138730052199,183126,1
101525,40.7643,-73.9905,0.000100694904158,586851,j
101528,40.7701,-73.955,5.24514385887e-05,594370,1
10153,40.73,-73.9804,6.45957540366e-05,347247,1
101530,40.7423,-73.9995,0.000101353473346,610097,1
101531,40.7595,-73.9887,0.000149092505289,764370,1
101532,40.7456,-73.9797,4.49659006822e-05,324726,1
101534,40.7468,-73.9903,7.7451055762e-05,32181,1
101538,40.7518,-73.9944,0.000364000637443,333269,j
10154,40.8035,-73.9663,0.000165117953596,59698,1
101540,40.887,-73.9088,0.000112041857831,526547,2
101542,40.7279,-73.9829,0.000115597767949,378183,1
101544,40.7637,-73.9937,4.07789448905e-05,11573,j
101546,40.7634,-73.9638,0.000115065880881,483220,1
101548,40.7243,-74.0103,5.00792372811e-05,857915,1
101553,40.7364,-73.9809,6.8362416194e-05,840195,1
101555,40.7638,-73.994,5.96099057136e-05,888608,j
101556,40.764,-73.9819,9.68873862691e-05,14886,1
10156,40.7605,-73.9678,3.74023672335e-05,561189,1
101561,40.7716,-73.9506,0.000174320899091,208342,1
101562,40.7845,-73.9503,2.69800584187e-05,188588,1
101566,40.7327,-73.8638,0.000296690247683,173077,4
101567,40.7105,-74.0134,0.000264894962184,352347,1
101568,40.7599,-73.9908,0.000161451648444,249432,j
101569,40.7647,-73.9826,0.000119213372354,623179,1
101571,40.7536,-73.9739,0.000259992628454,919440,1
101574,40.7265,-73.9851,0.000104572445688,625868,1
101581,40.7567,-73.9676,0.000121030050653,924142,1
101584,40.7266,-74.0013,4.59796838057e-05,527244,1
101594,40.7285,-73.861,4.23154199159e-05,642742,4
101597,40.7878,-73.9799,0.000108444818995,79700,1
1016,40.7947,-73.9667,0.000156542706008,8804,1
101600,40.7298,-73.9817,0.00015789513647,451795,1
101601,40.6661,-73.9882,0.000104628169831,572665,3
101602,40.8206,-73.9456,7.2042591333e-05,197253,j
101605,40.7512,-74.0026,0.000493438719051,712939,j
101608,40.708,-74.0149,0.000233810538244,164340,1
101612,40.7568,-73.9982,8.99054681735e-05,225579,j
101616,40.7413,-73.9781,6.05834324794e-05,94415,1
101617,40.7205,-73.9793,0.000115228902717,39427,1
101619,40.7356,-73.9789,0.000126124637652,454937,1
101620,40.7587,-73.9916,6.03916297892e-05,494988,j
101621,40.708,-74.0149,0.000233810538244,164340,1
101623,40.7621,-73.9956,0.000143993361445,104960,j
101624,40.7802,-73.9478,7.17443007275e-05,464068,1
101627,40.7769,-73.9459,0.000121363607868,292302,1
10163,40.758,-73.9543,0.000410506357897,845607,1
101630,40.7481,-73.9564,0.000170637836961,795157,4
101631,40.7109,-74.0165,0.000234142205915,760813,1
101634,40.7643,-73.9918,3.75202598721e-05,490148,j
101635,40.708,-74.0149,0.000233810538244,164340,1
10164,40.7228,-73.9846,0.000180472185441,550700,1
101644,40.7832,-73.9482,8.76170681094e-05,305736,1
101646,40.7723,-73.9533,0.000298532819872,418337,1
101647,40.8023,-73.9617,2.04073022799e-05,616964,1
101649,40.6907,-73.9216,0.000221635946125,902657,3
10165,40.7568,-73.9982,8.99054681735e-05,225579,j
101650,40.7635,-73.9848,1.34221987251e-05,172200,1
101652,40.7215,-73.9566,0.000359929974554,517774,3
101659,40.7494,-73.9875,0.000124714709195,228776,j
101663,40.7404,-73.9795,4.80519040599e-05,559617,1
101664,40.7606,-73.9963,0.00014579090273,401944,j
101668,40.7811,-73.9482,0.000155682692296,467331,1
101674,40.7356,-73.9789,0.000126124637652,454937,1
101675,40.7478,-74.0008,4.07598590188e-05,251428,j
101678,40.7654,-73.9899,3.36745921103e-05,326018,1
101681,40.7334,-74.0047,1.21431737773e-05,628077,1
101682,40.726,-73.9784,0.000110334376411,140730,1
101686,40.7984,-73.9632,5.3430065935e-05,582840,1
101688,40.7571,-73.9647,0.000142384652295,389983,1
10169,40.7436,-73.9727,4.94544011795e-05,834665,1
101693,40.7596,-73.99,0.000105513629439,114604,j
101695,40.7692,-73.9596,7.57248453315e-05,873567,1
101698,40.7162,-74.0095,1.41327789562e-05,465352,1
1017,40.65,-73.9642,0.000144495618909,732189,3
101709,40.7295,-74.0008,2.16514278161e-05,600710,1
10171,40.7067,-74.0072,0.000179132298243,319529,1
101710,40.7405,-74.0007,0.000104113665829,343647,1
101713,40.7399,-73.9864,3.97268794664e-05,136997,1
101714,40.7962,-73.9461,3.31952753279e-05,298388,1
101715,40.7792,-73.9492,3.22655898351e-05,92096,1
101717,40.7518,-73.9398,0.000122008976296,725901,4
10172,40.7545,-73.9976,0.000101444053001,228118,j
101720,40.7829,-73.973,0.000167119757552,565045,1
101721,40.7399,-73.9864,3.97268794664e-05,136997,1
101723,40.6905,-73.9668,0.000250848883519,483815,3
101725,40.7827,-73.9461,0.000137292686184,441757,1
101727,40.7611,-73.9877,9.79670577145e-05,231054,1
101730,40.7129,-73.9896,0.000111507066869,615873,1
101732,40.7778,-73.9119,0.000102740582166,811918,4
101733,40.7679,-73.9546,9.55540547844e-05,708583,1
101736,40.7322,-73.9876,0.000134861729489,353872,1
101741,40.7939,-73.9737,0.000110131438703,106272,1
101744,40.7534,-73.9713,9.21177887613e-05,53555,1
101745,40.7709,-73.9917,0.000295000031953,365429,j
101746,40.7947,-73.9401,0.000180140080419,842898,1
101747,40.7412,-73.9772,0.000295857778658,611579,1
101748,40.7494,-73.9875,0.000124714709195,228776,j
101749,40.6805,-73.9624,1.97944114513e-05,695802,3
101752,40.776,-73.9556,3.42229818776e-05,90904,1
101757,40.776,-73.9556,3.42229818776e-05,90904,1
101759,40.6867,-73.957,8.54278834985e-05,659963,3
10176,40.7694,-73.9185,4.86307905865e-05,6921,4
101761,40.7612,-73.9978,3.42691705372e-05,751378,j
101764,40.7258,-73.9798,0.000140287706574,55467,1
101765,40.8006,-73.9377,0.000137732805634,544312,1
101767,40.7721,-73.9479,4.83622042307e-05,574228,1
101768,40.7723,-73.953,5.72427498716e-06,178818,1
101769,40.7816,-73.9822,8.98708663467e-05,522435,1
101772,40.7218,-73.8559,0.000384120261656,728945,4
101774,40.7297,-73.9832,6.69975752082e-05,416369,1
101778,40.7787,-73.9836,4.49664434872e-05,875149,1
101780,40.7586,-73.9838,0.000135448408242,869059,1
101785,40.7263,-73.9847,0.000130477343143,77103,1
101786,40.7573,-73.968,8.71316873198e-05,924387,1
101788,40.7791,-73.9448,0.000210623780915,798525,1
10179,40.7111,-74.0055,6.72257832604e-05,396712,1
101795,40.7756,-73.9846,0.000193561024294,769013,1
101796,40.6005,-73.9955,8.72451479661e-05,168484,3
101797,40.7937,-73.9761,0.000150311001827,478273,1
101798,40.8544,-73.9307,5.83589414308e-05,591796,1
101799,40.701,-73.9183,0.000100049557853,380402,3
101803,40.8004,-73.9405,1.57848530992e-05,16787,1
101804,40.6907,-73.9216,0.000221635946125,902657,3
101805,40.704,-74.0078,0.000307912657687,39911,1
101807,40.7489,-73.9765,9.6915851071e-05,881832,1
101808,40.7121,-74.0086,0.000115552573173,218043,1
101809,40.791,-73.9716,9.53035400142e-05,88045,1
10181,40.8417,-73.9359,5.93229350743e-05,649143,1
101812,40.7754,-73.9502,0.000234141561061,210341,1
101813,40.7055,-74.0102,0.000237979451062,246050,1
101814,40.7481,-73.9564,0.000170637836961,795157,4
101816,40.6531,-73.9504,0.00027598359103,752686,3
101822,40.7133,-73.94,7.47092322286e-05,167832,3
101823,40.753,-73.9958,2.70795016107e-05,424982,j
101824,40.7613,-73.9998,0.000361699954443,127452,j
101826,40.7369,-73.979,0.000213270621431,657463,1
101829,40.7089,-74.0145,8.71369417527e-05,4006,1
101830,40.8224,-73.9435,4.15942694882e-05,835607,j
101832,40.7655,-73.9618,0.000119356593315,399792,1
10184,40.7111,-74.0055,6.72257832604e-05,396712,1
101846,40.7382,-74.0006,6.6278600191e-05,872850,1
101848,40.7074,-74.0069,0.000108312869996,873174,1
101849,40.7679,-73.9241,0.00023985411487,11794,4
101850,40.7276,-74.0002,4.65467529296e-05,814124,1
101852,40.7766,-73.9449,4.90786293024e-05,476506,1
101853,40.7437,-73.9851,0.000130097982743,564858,1
101855,40.7656,-73.9857,7.44744550508e-05,208517,1
101858,40.7667,-73.9559,0.00016712159906,675538,1
101859,40.8676,-73.892,2.56263139436e-05,840071,2
101862,40.7677,-73.9929,3.54516432276e-05,122903,j
101863,40.6778,-73.9592,2.8909041453e-05,826737,3
101865,40.7463,-73.9773,5.50201677155e-05,112304,1
101868,40.8067,-73.9527,6.74181356645e-05,639395,1
101869,40.7062,-74.0099,0.000244677348688,710753,1
101871,40.7856,-73.9763,3.27717263821e-05,453330,1
101872,40.7015,-73.904,7.31719558801e-05,216785,4
101875,40.7084,-74.0151,8.56728002185e-05,567836,1
101877,40.7324,-74.0081,0.000194948785785,784402,1
101879,40.7137,-74.0097,0.000118534859548,396427,1
101882,40.79,-73.9418,0.000189383067188,680275,1
101883,40.7283,-73.9839,0.000132158478833,690638,1
10189,40.7299,-73.9826,0.000153991851848,89477,1
101890,40.8031,-73.957,0.000182001855777,13157,1
101893,40.7352,-73.9955,2.32382816974e-05,189121,1
101895,40.7443,-73.9912,0.000262776997816,718873,1
101896,40.7348,-73.9817,0.000106389031348,894809,1
101897,40.7056,-74.0139,0.000187052465839,736163,1
101899,40.7344,-73.9823,2.60633498868e-05,893505,1
1019,40.7601,-73.99,0.000150794140542,198129,j
101904,40.7761,-73.9541,0.000101251447863,822408,1
101905,40.7084,-74.0057,9.90636925142e-05,472413,1
101908,40.7656,-73.9886,0.000366938444994,6799,1
10191,40.7549,-73.969,6.64827519527e-05,453979,1
101920,40.7317,-73.9821,0.000130293388485,240533,1
101921,40.7254,-73.9879,6.90649832237e-05,440310,1
101926,40.7077,-74.0166,0.000168845182278,259733,1
101927,40.7215,-73.9931,9.1828800615e-05,36123,1
101932,40.7521,-73.9689,0.000134453172779,362123,1
101933,40.7257,-74.0028,7.56159710905e-05,94077,1
101934,40.8008,-73.965,0.000114162553678,446634,1
101936,40.7968,-73.9486,3.96431206841e-05,102945,1
101942,40.8479,-73.942,5.07118815059e-05,18448,1
101943,40.7752,-73.952,0.000119527487419,186531,1
101944,40.8713,-73.9148,0.000138332364381,842897,1
101947,40.7575,-73.9626,0.000220833347777,941815,1
101949,40.7318,-73.9875,4.50444914366e-05,516797,1
101950,40.716,-74.0148,4.22817749135e-05,608980,1
101951,40.7571,-73.9647,0.000142384652295,389983,1
101952,40.7399,-74.0036,0.000129275496675,906888,1
101953,40.7672,-73.968,1.12246845751e-05,864962,1
101955,40.7926,-73.968,3.97211985866e-05,122322,1
101956,40.6347,-73.9869,5.79343320075e-05,282112,3
101964,40.6876,-73.998,9.54714731839e-05,394455,3
101966,40.7329,-74.0075,0.000146830591035,709713,1
101971,40.708,-74.0149,0.000233810538244,164340,1
101972,40.678,-73.9909,0.000195024832249,322240,3
101973,40.645,-73.9794,3.93329436329e-05,328304,3
101975,40.787,-73.9741,0.000156811277674,897645,1
101977,40.7268,-74.0315,0.0180059094873,271917,j
101978,40.7233,-73.8058,7.33055909324e-05,434441,4
101980,40.644,-73.9749,0.000158196389669,282732,3
101982,40.8231,-73.9539,6.63494892876e-05,108548,j
101984,40.6717,-73.955,0.000145077107315,495724,3
101985,40.7442,-73.8925,0.00049698401292,928912,4
101986,40.7458,-74.0021,4.26115303289e-05,356354,j
101988,40.7631,-73.9581,0.000112542934314,389988,1
101989,40.7773,-73.9469,0.000113089995578,448649,1
101992,40.7396,-74.0035,0.000266351609963,360859,1
101993,40.7047,-74.0076,0.000210057954231,384171,1
101994,40.7585,-73.9618,7.71115361753e-05,374608,1
